m,beta,delta,pickup_rate,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,exploration_evaluations,certification_stable,certification_grids,holdout_share,rescue_bonus,rescue_incumbent_intensity,rescue_core_fresh_intensity,rescue_outer_fresh_intensity,rescue_total_intensity,solver_total_evaluations,quick
1.0,0.8,0.8,0.25,0.298426627053964,0.4162963696962825,1.0,0.2615375371666579,1,0.0,True,0.6083840599237343,0.2852740239767244,0.1063419160995413,0.1614552016936776,0.0936139021167133,0.0670364708996061,0.322105574709997,0.2848877223523449,0.4350709902702562,0.298426627053964,0.4162963696962825,0.1040264517885689,0.1622064222756127,0.0,0.4826809700012024,0.0,fixed_rescue,391,True,"401,801,1601",0.1236119251538354,0.1178697426423184,0.1547588325296245,0.4162963696962825,0.0,0.571055202225907,2858,False
1.5,0.8,0.8,0.25,0.3414999999999999,0.3414999999999999,1.0,0.3414999999999999,1,0.0,True,0.0,0.8703492786636294,0.1296507213363705,0.263962370441431,0.0,0.1376474737353672,0.4016098441767982,0.40085401737499,0.40085401737499,0.5122499999999999,0.5122499999999999,0.1371497617863765,0.1758992435268058,0.0,0.5150783119379383,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,0.5122499999999999,0.0,0.5122499999999999,2823,False
1.5,0.8,0.8,0.25,0.239926627053964,0.3239376329958695,4.0,0.2076100350899906,1,0.0,True,0.2434219049493068,0.6776624812448687,0.0789156138058243,0.2033881675273861,0.0454313711463664,0.2924886560465347,0.5413081947202871,0.335263680193468,0.7753287811128046,0.3598899405809461,1.318625797975217,0.1544465155769742,0.5462130242557185,0.0182347408246125,2.4667321251980256,1.6976010490934028,expanded_search,2375,True,"401,801,1601",0.1346936451397067,0.0840110059419054,0.1744913968588182,0.4859064494938042,0.8327193484814127,1.4931171948340352,2823,False
1.5,0.8,0.8,0.25,0.2702599603872974,0.3907758193991872,1.0,0.2386077134106013,1,0.0,True,0.5961832606539609,0.3112289869559151,0.092587752390124,0.2195533124068432,0.1107762506788883,0.0884593917309487,0.4187889548166804,0.3641981438049755,0.5571020462059734,0.4053899405809461,0.5861637290987808,0.1238426459215182,0.2163792928461426,0.0,0.6944245272518933,0.0,fixed_rescue,395,True,"401,801,1601",0.1171177814550723,0.1205158590118898,0.2282521589828787,0.5861637290987808,0.0,0.8144158880816595,2823,False
2.0,0.8,0.8,0.25,0.3135932937206307,0.3135932937206307,1.0,0.3135932937206307,1,0.0,True,0.0,0.8857844442471814,0.1142155557528186,0.3198021620610211,0.0,0.151295416271478,0.4710975783324991,0.4659076887440269,0.4659076887440269,0.6271865874412614,0.6271865874412614,0.1477330412531012,0.2036679327671428,0.0,0.6494652049178816,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,0.6271865874412614,0.0,0.6271865874412614,2856,False
2.0,0.8,0.8,0.25,0.2035932937206307,0.2930542996625361,4.0,0.1739456863803209,1,0.0,True,0.2558866965416072,0.6802033400830901,0.0639099633753026,0.2340037370019708,0.0536494612625059,0.3160261045291135,0.6036793027935903,0.372794977472641,0.826107552818938,0.4071865874412614,1.511101063966955,0.1511770708217972,0.6366680685852192,0.0177727521282642,3.3482099012682407,2.2952902690508035,expanded_search,2413,True,"401,801,1601",0.145621728488719,0.0894610059419054,0.2382172265644302,0.5861085993250722,0.9249924646418832,1.7493182905313855,2856,False
2.0,0.8,0.8,0.25,0.246926627053964,0.3630720353726316,1.0,0.2192468760912186,1,0.0,True,0.5724868363116478,0.3455401993249937,0.0819729643633586,0.267335602304046,0.1175148004746866,0.1069422271583297,0.4917926299370624,0.4225958105321405,0.6371603904420069,0.4938532541079281,0.7261440707452633,0.133857543960169,0.2592073814946134,0.0,0.8918408113584337,0.0,fixed_rescue,390,True,"401,801,1601",0.1120970682383969,0.1161454083186676,0.287650318562826,0.7261440707452633,0.0,1.0137943893080894,2856,False
3.0,0.8,0.8,0.25,0.2702599603872974,0.2702599603872974,1.0,0.2702599603872974,1,0.0,True,0.0,0.9074122476098758,0.092587752390124,0.4053623714491526,0.0,0.1635049255957234,0.568867297044876,0.5554887349531924,0.5554887349531924,0.8107798811618921,0.8107798811618921,0.1537420531649771,0.2386484113940765,0.0,0.883032806828212,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,0.8107798811618921,0.0,0.8107798811618921,2908,False
3.0,0.8,0.8,0.25,0.1667453104293571,0.2617335138649536,4.0,0.1432507747974983,1,0.0,True,0.2774088228358945,0.6725628627374322,0.0500283144266732,0.2910806691321739,0.0654078295882944,0.3260683128282429,0.6825568115487112,0.4348813320863253,0.8942048269116132,0.5002359312880714,1.890802166379443,0.1447857906601929,0.7647110705517951,0.0157379219266477,4.826964905801637,3.281815001591638,expanded_search,2463,True,"401,801,1601",0.1409007280106536,0.0949882034355964,0.3554482172023658,0.7852005415948607,1.1056016247845823,2.246250383581809,2908,False
3.0,0.8,0.8,0.25,0.2035932937206307,0.3079644673195203,1.0,0.1798578791905804,1,0.0,True,0.5079951919169569,0.4280948447077404,0.0639099633753026,0.3321041710553793,0.1166081124172865,0.1450386822307219,0.5937509657033878,0.494388213620073,0.729697389063908,0.6107798811618921,0.923893401958561,0.1360215722390148,0.3276988073623153,0.0,1.3038869316082933,0.0,fixed_rescue,392,True,"401,801,1601",0.1165824968803727,0.1043711735988896,0.3843197643868196,0.923893401958561,0.0,1.3082131663453804,2908,False
4.0,0.8,0.8,0.25,0.2387599603872974,0.2387599603872974,1.0,0.2387599603872974,1,0.0,True,0.0,0.9215884780217436,0.0784115219782564,0.4683172981780442,0.0,0.1660766985211732,0.6343939966992174,0.6152031866535959,0.6152031866535959,0.9550398415491896,0.9550398415491896,0.1514678855218444,0.2578170387956437,0.0,1.0798168938268942,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,0.9550398415491896,0.0,0.9550398415491896,2906,False
4.0,0.8,0.8,0.25,0.1504119770960238,0.2251145997299811,3.769,0.1330753711089482,1,0.0,True,0.23992876795697,0.7158109632300597,0.0442602688129701,0.3506658743703384,0.0585121808391245,0.3221356688769389,0.731313724086402,0.4887999777186245,0.9020023846590612,0.6016479083840953,1.954655219379218,0.1340627224263431,0.7700944571022232,0.012236890902565,5.862974441119211,3.955615560628034,expanded_search,2460,True,"401,801,1601",0.1152608078278753,0.0747026226339572,0.3681569144841314,0.9004583989199244,1.0541968204592935,2.3228121338633496,2906,False
4.0,0.8,0.8,0.25,0.1802599603872973,0.2887144673195203,1.0,0.1611215798729999,1,0.0,True,0.5132668983240934,0.4317583683224989,0.0549747333534076,0.3894321625565078,0.1213836186794834,0.1506475416854765,0.6614633229214678,0.5495883621666035,0.8108527409832552,0.7210398415491895,1.154857869278081,0.1355737572415237,0.373810790370503,0.0,1.6266072650206382,0.0,fixed_rescue,393,True,"401,801,1601",0.1061710014424593,0.1084545069322229,0.5103715497860815,1.154857869278081,0.0,1.6652294190641628,2906,False
6.0,0.8,0.8,0.25,0.195426627053964,0.195426627053964,1.0,0.195426627053964,1,0.0,True,0.0,0.939276319094919,0.0607236809050809,0.5554987846209104,0.0,0.1615251867039672,0.7170239713248776,0.690426508382808,0.690426508382808,1.1725597623237842,1.1725597623237842,0.140125576232859,0.2743201951711517,0.0,1.4036991750126373,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,1.1725597623237842,0.0,1.1725597623237842,2874,False
6.0,0.8,0.8,0.25,0.1171572875253809,0.1924406965757077,3.25915,0.1035060265397613,1,0.0,True,0.2530873534404956,0.713736496983266,0.0331761495762383,0.4084142242563682,0.0652965688780692,0.3181305622907837,0.7918413554252212,0.543812464096089,0.9394998793310336,0.7029437251522859,2.2715018992032805,0.1167199386043875,0.8535727472129575,0.008954654564469,7.342051253559857,4.589918587180496,expanded_search,2418,True,"401,801,1601",0.1165208010014934,0.0752834090503267,0.5336080202156783,1.154644179454246,1.1168577197490344,2.8051099194189586,2874,False
6.0,0.8,0.8,0.25,0.1352453104293571,0.2349585138649536,1.0,0.1190963268337371,1,0.0,True,0.4499078613788292,0.5109928102045447,0.0390993284166261,0.441544943461892,0.1136372544211078,0.1899051434757638,0.7450873413587636,0.5968174186398514,0.8781450901339768,0.811471862576143,1.4097510831897215,0.1197056189839153,0.4593773517134323,0.0,2.4399751755391668,0.0,fixed_rescue,403,True,"401,801,1601",0.1194051279438268,0.0997132034355964,0.6951731221872983,1.4097510831897215,0.0,2.10492420537702,2874,False
8.0,0.8,0.8,0.25,0.1667453104293571,0.1667453104293571,1.0,0.1667453104293571,1,0.0,True,0.0,0.9499716855733268,0.0500283144266732,0.6137492833794116,0.0,0.1535921831659482,0.7673414665453597,0.7365686518916115,0.7365686518916115,1.3339624834348571,1.3339624834348571,0.1279505910444242,0.278163087128475,0.0,1.6681913656955338,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,1.3339624834348571,0.0,1.3339624834348571,2865,False
8.0,0.8,0.8,0.25,0.097552429175127,0.1590165916223034,2.74,0.0866367226077575,1,0.0,True,0.2219436625520253,0.7510319339455214,0.0270244035024531,0.4511996895552669,0.0580982164211753,0.3189398342102993,0.8282377401867416,0.5801026851041027,0.9410987242999082,0.780419433401016,2.252853577697584,0.1003999732705116,0.8416558728858461,0.0063666999914421,8.229935251477933,4.71750983990554,expanded_search,2416,True,"401,801,1601",0.1118957944939895,0.0614641624471763,0.5790389521163669,1.272132732978427,0.9807208447191568,2.831892529813951,2865,False
8.0,0.8,0.8,0.25,0.1171572875253809,0.1956841994599621,1.0,0.1052748946838762,1,0.0,True,0.3921363863583712,0.5746874640653904,0.0331761495762383,0.5025474723693274,0.0960112464244732,0.1963913043196887,0.7949500231134894,0.6438194247691232,0.8986066765710063,0.9372583002030478,1.5654735956796972,0.108556191085245,0.481906756445367,0.0,2.941428066691416,0.0,fixed_rescue,396,True,"401,801,1601",0.1014225669822758,0.0785269119345811,0.7232744382086871,1.5654735956796972,0.0,2.2887480338883845,2865,False
12.0,0.8,0.8,0.25,0.1323239541920476,0.1323239541920476,1.0,0.1323239541920476,1,0.0,True,0.0,0.9618740327016796,0.0381259672983205,0.6903604848344507,0.0,0.1357010999590744,0.8260615847935251,0.7956431299098605,0.7956431299098605,1.5878874503045717,1.5878874503045717,0.1093077353060287,0.2708225151670099,0.0,2.0466628043321102,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,1.5878874503045717,0.0,1.5878874503045717,2861,False
12.0,0.8,0.8,0.25,0.0819063652805978,0.1294800685807582,2.3200000000000003,0.0752115610087397,1,0.0,True,0.2049805750961638,0.7727160447846522,0.0223033801191839,0.5457710462058145,0.04996261882702,0.2753542543040054,0.8710879193368399,0.654655923110019,0.957089331905774,0.9828763833671744,2.497412719573,0.0844472669094148,0.7935167780665314,0.0038239325424176,8.925384701146541,4.557162265606415,expanded_search,2416,True,"401,801,1601",0.0817372892683352,0.0475737033001604,0.6512220908642228,1.5537608229690991,0.9436518966039008,3.1486348104372226,2861,False
12.0,0.8,0.8,0.25,0.0905524291751269,0.1526290916223033,1.0,0.0824862387345471,1,0.0,True,0.3348726298414142,0.6402352180213854,0.0248921521372004,0.5714622431380811,0.0785224605712137,0.20145343628631,0.8514381399956048,0.6937714117201987,0.9309733994956494,1.086629150101524,1.8315490994676404,0.0896053488321228,0.5193160101052147,0.0,3.954865745878449,0.0,fixed_rescue,392,True,"401,801,1601",0.0890775710166756,0.0620766624471763,0.841714234653075,1.8315490994676404,0.0,2.6732633341207155,2861,False
16.0,0.8,0.8,0.25,0.1057190958417936,0.1057190958417936,1.0,0.1057190958417936,1,0.0,True,0.0,0.9704457806964708,0.029554219303529,0.7295168620101954,0.0,0.1304352849996481,0.8599521470098436,0.8157580673120772,0.8157580673120772,1.6915055334686986,1.6915055334686986,0.0909133634490898,0.2704625491028903,0.0,2.558313112208524,0.0,baseline,53,True,"401,801,1601",0.0,0.0,0.0,1.6915055334686986,0.0,1.6915055334686986,2897,False
16.0,0.8,0.8,0.25,0.0616493956651617,0.1105651232023448,2.0890000000000004,0.0554221530966278,1,0.0,True,0.2049471154288461,0.7786279482572744,0.0164249363138794,0.5517588614594989,0.052486072501917,0.2923564384640872,0.8966013724255033,0.6624447950215275,0.971247917164911,0.986390330642588,2.6667575462335424,0.0695757606502374,0.8808762739855938,0.0029005230334196,11.328689996047071,5.244818026140828,expanded_search,2452,True,"401,801,1601",0.101010601991237,0.048915727537183,0.8822875216914718,1.7690419712375167,0.8977155749960257,3.5490450679250145,2897,False
16.0,0.8,0.8,0.25,0.069596440627115,0.1179856764355687,1.0,0.0629092719828852,1,0.0,True,0.2622518569407165,0.7190475373044027,0.0187006057548807,0.5903612411902112,0.0628632225306285,0.2291698864937112,0.8823943502145509,0.704928549929928,0.9372748812917202,1.113543050033841,1.8877708229690997,0.0725008616821495,0.5608745366258073,0.0,5.338933133605823,0.0,fixed_rescue,392,True,"401,801,1601",0.0960849230790183,0.0483892358084536,0.8812224712429353,1.8877708229690997,0.0,2.7689932942120343,2897,False
0.5,0.9,0.4,0.25,0.4237499999999999,0.4237499999999999,1.0,0.4237499999999999,1,0.0,True,0.0,0.9182935647143948,0.0817064352856051,0.11002581864686,0.0,0.0817447756252529,0.1917705942721129,0.1909341755260042,0.1909341755260042,0.2118749999999999,0.2118749999999999,0.0812627893228078,0.0907101847423936,0.0,0.2140653327254127,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.2118749999999999,0.0,0.2118749999999999,2807,False
0.5,0.9,0.4,0.25,0.2686049554357095,0.4359246422452465,4.0,0.2308977772705889,1,0.0,True,0.3459998555841401,0.6131945698221881,0.0408055745936717,0.079746847152191,0.0320177113356461,0.2138369898946515,0.3256015483824888,0.1420041932985072,0.535144829706974,0.1343024777178547,0.6635159511571599,0.1232373275705436,0.2954136427917268,0.0151743907387752,0.9119093632731592,0.599380704131275,expanded_search,2367,True,"401,801,1601",0.1403815432368141,0.1673196868095369,0.1025134324873287,0.2179623211226232,0.4455536300345366,0.7660293836444887,2807,False
0.5,0.9,0.4,0.25,0.2948549554357095,0.4763984688049967,1.0,0.2642340670181751,1,0.0,True,0.5905779770140919,0.3629611395582675,0.0464608834276407,0.087269850869262,0.0548034392888484,0.0653217005522615,0.2073949907103719,0.1501861231839921,0.2912705615001165,0.1474274777178547,0.2381992344024983,0.0730101717610101,0.1072164760824007,0.0,0.2945840831739664,0.0,fixed_rescue,388,True,"401,801,1601",0.1038506826934133,0.1815435133692871,0.1060822008934107,0.2381992344024983,0.0,0.3442814352959091,2807,False
0.75,0.9,0.4,0.25,0.4012499999999999,0.4012499999999999,1.0,0.4012499999999999,1,0.0,True,0.0,0.925539318023666,0.0744606819763339,0.155600737604517,0.0,0.1065886664137096,0.2621894040182266,0.2598759709470011,0.2598759709470011,0.3009374999999999,0.3009374999999999,0.1052034983623134,0.1234301373920307,0.0,0.3076140495751545,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.3009374999999999,0.0,0.3009374999999999,2807,False
0.75,0.9,0.4,0.25,0.2515424554357096,0.4039299784083178,4.0,0.2215560543546993,1,0.0,True,0.3209030620547498,0.641754590449307,0.037342347495943,0.1145852913410435,0.0387183041184853,0.2624423264280079,0.4157459218875368,0.1903446716149979,0.6451536422518472,0.1886568415767822,0.8992899352249536,0.1445706860765065,0.4041975178834017,0.0181216321614639,1.3729299450515555,0.9152784635950446,expanded_search,2367,True,"401,801,1601",0.1192100992616503,0.1523875229726082,0.1367804430402138,0.3029474838062383,0.5963424514187152,1.0360703782651677,2807,False
0.75,0.9,0.4,0.25,0.2777924554357096,0.4644547188049967,1.0,0.2500281659218329,1,0.0,True,0.5900459061122089,0.3672159244875096,0.0427381694002815,0.1234891084770152,0.0723516422474792,0.0877237991746904,0.2835645498991849,0.2048047195555804,0.3990003662007221,0.2083443415767821,0.3483410391037475,0.0951468154963169,0.1501879823549382,0.0,0.4298477296070292,0.0,fixed_rescue,388,True,"401,801,1601",0.0999461611379227,0.1866622633692871,0.1608199146623728,0.3483410391037475,0.0,0.5091609537661204,2807,False
1.0,0.9,0.4,0.25,0.3841874999999999,0.3841874999999999,1.0,0.3841874999999999,1,0.0,True,0.0,0.9306810108596368,0.0693189891403633,0.1964418923611371,0.0,0.1245043286197781,0.3209462209809153,0.3189962729907839,0.3189962729907839,0.3841874999999999,0.3841874999999999,0.1233035262731054,0.1499484815391336,0.0,0.390300261042157,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.3841874999999999,0.0,0.3841874999999999,2849,False
1.0,0.9,0.4,0.25,0.2198549554357096,0.3796890409083178,4.0,0.1924660660271623,1,0.0,True,0.3262880409503427,0.6423994120406672,0.0313125470089901,0.1365859917836234,0.0459973003062368,0.2995407015770802,0.4821239936669405,0.2190497603778348,0.7245398954229157,0.2198549554357096,1.1020894969666046,0.1538741632405276,0.5017943764488065,0.0198144037544507,1.8636734510466584,1.2402658713592474,expanded_search,2409,True,"401,801,1601",0.1245770847160021,0.1598340854726082,0.1872229748811555,0.3796890409083178,0.7224004560582868,1.2893124718477602,2849,False
1.0,0.9,0.4,0.25,0.2607299554357096,0.4525109688049967,1.0,0.2351409088422194,1,0.0,True,0.5882020866966624,0.3726106159667002,0.0391872973366374,0.1549070450433488,0.0855792547946426,0.1063072480583367,0.3467935478963283,0.2489770001310234,0.488230539991873,0.2607299554357096,0.4525109688049967,0.1108071780495293,0.188148695875844,0.0,0.5614633929061851,0.0,fixed_rescue,388,True,"401,801,1601",0.0981438690108619,0.1917810133692871,0.2173700599627773,0.4525109688049967,0.0,0.6698810287677741,2849,False
1.5,0.9,0.4,0.25,0.3527924554357096,0.3527924554357096,1.0,0.3527924554357096,1,0.0,True,0.0,0.939433398074076,0.0605666019259239,0.2659487711997531,0.0,0.147177105975905,0.4131258771756582,0.4109172914212453,0.4109172914212453,0.5291886831535644,0.5291886831535644,0.1457476926128318,0.1895380421504331,0.0,0.537250837511102,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.5291886831535644,0.0,0.5291886831535644,2891,False
1.5,0.9,0.4,0.25,0.1954634742330268,0.3434161446440912,4.0,0.1746178875398584,1,0.0,True,0.3095371507945824,0.6634682217297216,0.0269946274756959,0.1853914998405993,0.0531028881114259,0.3348865196610362,0.5733809076130616,0.2770849724974598,0.8152393829192606,0.2931952113495402,1.4354968678645472,0.1616223791294529,0.645868170111111,0.0208742259059757,2.752170876945873,1.8485237220487811,expanded_search,2458,True,"401,801,1601",0.1066469670354717,0.1479526704110643,0.2531973856563491,0.5151242169661367,0.9203726508984104,1.6886942535208964,2891,False
1.5,0.9,0.4,0.25,0.2382299554357096,0.4135990172452466,1.0,0.2169761187816125,1,0.0,True,0.5533121163846416,0.4119398710920384,0.03474801252332,0.2116257744199245,0.0981447234806658,0.1358889438594495,0.4456594417600398,0.3224186693103128,0.5996166731185552,0.3573449331535644,0.6203985258678699,0.1300001455449179,0.249374989746093,0.0,0.7965417752336352,0.0,fixed_rescue,381,True,"401,801,1601",0.0892156345965181,0.175369061809537,0.2949343476954511,0.6203985258678699,0.0,0.915332873563321,2891,False
2.0,0.9,0.4,0.25,0.3173549554357096,0.3173549554357096,1.0,0.3173549554357096,1,0.0,True,0.0,0.948345539170234,0.051654460829766,0.3207822522876803,0.0,0.1612597291959926,0.482041981483673,0.4699107608587783,0.4699107608587783,0.6347099108714191,0.6347099108714191,0.1529784115518922,0.2178140125118303,0.0,0.6863419296944162,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.6347099108714191,0.0,0.6347099108714191,2895,False
2.0,0.9,0.4,0.25,0.1784009742330268,0.3046808037422471,4.0,0.1619129464009436,1,0.0,True,0.2755634807286816,0.7003099930113516,0.0241265262599668,0.227273863960738,0.0528651689975704,0.3533118870071873,0.6334509199654959,0.3227928049874412,0.8488751271323522,0.3568019484660536,1.604113096604644,0.1576244261055001,0.7260858724179939,0.020205592879262,3.657243419831886,2.4972710994659693,expanded_search,2459,True,"401,801,1601",0.0924211759659256,0.1262798295092203,0.2855357146826069,0.6093616074844943,0.9947514891201495,1.889648811287251,2895,False
2.0,0.9,0.4,0.25,0.2119799554357095,0.3736646659083178,1.0,0.1929317403868259,1,0.0,True,0.5091277907238668,0.460982958940156,0.0298892503359772,0.2522741099959413,0.1009259515346603,0.165480532716193,0.5186805942467947,0.3700131551274065,0.6700437413523382,0.4239599108714191,0.7473293318166356,0.1367055612748735,0.3002083736178137,0.0,1.0394657804271077,0.0,fixed_rescue,384,True,"401,801,1601",0.0898585670976835,0.1616847104726082,0.3614658510429838,0.7473293318166356,0.0,1.1087951828596194,2895,False
3.0,0.9,0.4,0.25,0.2777924554357096,0.2777924554357096,1.0,0.2777924554357096,1,0.0,True,0.0,0.9572618305997184,0.0427381694002815,0.4083512598561868,0.0,0.1698765571664512,0.578227817022638,0.5654209277231328,0.5654209277231328,0.8333773663071287,0.8333773663071287,0.1606273250919488,0.2503820974203879,0.0,0.9013279249347168,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.8333773663071287,0.0,0.8333773663071287,2865,False
3.0,0.9,0.4,0.25,0.1488644484660536,0.2615347811961455,4.0,0.1364515318347475,1,0.0,True,0.2571826430707243,0.7233839138728786,0.0194334430563969,0.2859145513791561,0.0557595992873362,0.3663619857220082,0.7080361363885006,0.383583307511521,0.8960314804646271,0.4465933453981607,1.8884173743537465,0.1466795357684655,0.8370396272854117,0.0175064687950317,5.342556443758042,3.679846013656035,expanded_search,2416,True,"401,801,1601",0.0833840232453932,0.1126703327300919,0.375249748084194,0.7846043435884367,1.1038130307653098,2.2636671224379405,2865,False
3.0,0.9,0.4,0.25,0.1784009742330268,0.3299367696440912,1.0,0.1632546676658173,1,0.0,True,0.4750799011754279,0.5007935725646052,0.0241265262599668,0.318146977990395,0.1053494119712563,0.1952951969300683,0.6187915868917196,0.4404608846426852,0.7745950270555313,0.5352029226990804,0.9898103089322736,0.1399872349554418,0.3775662759716993,0.0,1.4739164961757876,0.0,fixed_rescue,397,True,"401,801,1601",0.0849003579286817,0.1515357954110643,0.5000463059348217,0.9898103089322736,0.0,1.4898566148670953,2865,False
4.0,0.9,0.4,0.25,0.2423549554357096,0.2423549554357096,1.0,0.2423549554357096,1,0.0,True,0.0,0.9644578571787056,0.0355421428212944,0.4702679776982581,0.0,0.1720342756932144,0.6423022533914725,0.6206969623469283,0.6206969623469283,0.9694198217428384,0.9694198217428384,0.1556651339969461,0.2686873740215905,0.0,1.1086522804476602,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.9694198217428384,0.0,0.9694198217428384,2831,False
4.0,0.9,0.4,0.25,0.1318019484660536,0.2376212300648547,3.91915,0.1218914318853283,1,0.0,True,0.2542225862554348,0.7289095332940096,0.0168678804505556,0.3350206892549916,0.0586493173879502,0.3598605789827457,0.7535305856256876,0.4326902681899519,0.9259529981481855,0.5272077938642143,2.1401360345290485,0.1373969873579148,0.903199085732904,0.0145938118474462,6.634706359364208,4.537971198271844,expanded_search,2377,True,"401,801,1601",0.0751924891556348,0.1058192815988011,0.4629191927181055,0.9504849202594188,1.1896511142696298,2.603055227247154,2831,False
4.0,0.9,0.4,0.25,0.1580519484660535,0.2878928574844942,1.0,0.1459838610458276,1,0.0,True,0.4298817997312338,0.5492602297854983,0.0208579704832678,0.3723942564325813,0.0996397465796522,0.2116881540268543,0.6837221570390879,0.4936261981252975,0.8207918708110596,0.6322077938642143,1.151571429937977,0.1355494014767233,0.4246113985579981,0.0,1.8390394236113372,0.0,fixed_rescue,402,True,"401,801,1601",0.0763551954743405,0.1298409090184406,0.5676359857546662,1.151571429937977,0.0,1.7192074156926431,2831,False
6.0,0.9,0.4,0.25,0.1936049554357096,0.1936049554357096,1.0,0.1936049554357096,1,0.0,True,0.0,0.97332366826894,0.0266763317310601,0.554012992371984,0.0,0.1687671245628763,0.7227801169348603,0.6870243016824675,0.6870243016824675,1.1616297326142575,1.1616297326142575,0.1399338123289906,0.2853536756996119,0.0,1.4738965490703528,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.1616297326142575,0.0,1.1616297326142575,2832,False
6.0,0.9,0.4,0.25,0.1018714828220178,0.1936562622974857,3.769,0.0941754216735519,1,0.0,True,0.2317926776934147,0.7556043891735235,0.0126029331330617,0.3876948751521333,0.0570047512505216,0.364278638581088,0.808978264983743,0.4818058312556099,0.9444956071792872,0.6112288969321071,2.294408067695583,0.115847049934466,0.95723825411653,0.0101554813659535,9.431789633326211,6.407785547527023,expanded_search,2376,True,"401,801,1601",0.0755467667228514,0.0917847794754679,0.5968850437436033,1.1619375737849147,1.1324704939106685,2.8912931114391864,2832,False
6.0,0.9,0.4,0.25,0.1189339828220178,0.2360938853987152,1.0,0.1093112612422765,1,0.0,True,0.3753209050817135,0.609680347125758,0.0149987477925283,0.4238001490602218,0.0922648972370273,0.2471851179035946,0.7632501642008438,0.5376070583834449,0.8866482039892898,0.7136038969321072,1.4165633123922912,0.11973656624996,0.5173877663247416,0.0,2.702444716126384,0.0,fixed_rescue,404,True,"401,801,1601",0.0809080916271132,0.1171599025766973,0.7606957449386319,1.4165633123922912,0.0,2.177259057330923,2832,False
8.0,0.9,0.4,0.25,0.1692134742330268,0.1692134742330268,1.0,0.1692134742330268,1,0.0,True,0.0,0.977369039393552,0.0226309606064479,0.6162102915240707,0.0,0.1555534686899989,0.7717637602140696,0.7417191690190112,0.7417191690190112,1.3537077938642146,1.3537077938642146,0.1305928271529673,0.2838998258690915,0.0,1.6777613435093717,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.3537077938642146,0.0,1.3537077938642146,2862,False
8.0,0.9,0.4,0.25,0.0921446609406726,0.1628320031083637,3.109,0.0865785863886493,1,0.0,True,0.2023553096852077,0.7863672375978337,0.0112774527169585,0.4536922517960772,0.049844703867053,0.3383592541559163,0.8418962098190466,0.5423661569520328,0.9474162170803928,0.737157287525381,2.3353201825310776,0.1014939571751374,0.901780309254708,0.0070133094189154,9.617979017657794,6.025648741490986,expanded_search,2416,True,"401,801,1601",0.0604058281315611,0.0706873421676911,0.6100273337577151,1.30265602486691,1.0326641576641675,2.945347516288793,2862,False
8.0,0.9,0.4,0.25,0.1018714828220178,0.1936562622974857,1.0,0.0946254565086848,1,0.0,True,0.3191813887884178,0.6682156780785204,0.0126029331330617,0.4768435354525824,0.078296835544098,0.2544326621177407,0.8095730331144211,0.5822783899837215,0.9038164125689148,0.8149718625761428,1.5492500983798865,0.1058254511199177,0.5457144736322482,0.0,3.3278044421660105,0.0,fixed_rescue,394,True,"401,801,1601",0.0711290943510929,0.0917847794754679,0.7922464463104079,1.5492500983798865,0.0,2.341496544690294,2862,False
12.0,0.9,0.4,0.25,0.1318019484660536,0.1318019484660536,1.0,0.1318019484660536,1,0.0,True,0.0,0.9831321195494443,0.0168678804505556,0.6896609418482502,0.0,0.1394303151056418,0.8290912569538921,0.7943590067148227,0.7943590067148227,1.581623381592643,1.581623381592643,0.1092758431226924,0.2776153409349869,0.0,2.106306804762363,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.581623381592643,0.0,1.581623381592643,2826,False
