m,beta,delta,pickup_rate,incumbent_retention,regime,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,repeat_incumbent_intensity,rescue_incumbent_intensity,repeat_core_fresh_intensity,rescue_core_fresh_intensity,repeat_outer_fresh_intensity,rescue_outer_fresh_intensity,repeat_total_intensity,rescue_total_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,design_value,completion_value,outer_contact_cost,exploration_evaluations,certification_stable,certification_grids,adversarial_seed_count,adversarial_evaluations,adversarial_improvement,solver_total_evaluations,quick
3.0,0.8,0.8,0.25,0.8,core_arrivals,0.21253929507493555,0.32313023921211764,1.0,0.1968141852316037,1,0.0,True,0.5522016876496612,0.38032215330341,0.06747615904692876,0.3511428881973083,0.11830553881642064,0.11945840594850977,0.5889068329622388,0.49102590052735096,0.7198833757043136,0.6376178852248067,0.969390717636353,0.03774026362399641,0.30315852955323347,0.6376178852248067,0.969390717636353,0.0,0.0,0.6753581488488031,1.2725492471895865,0.13837686104157548,0.31448672888850754,0.0,1.220630298993676,0.0,fixed_arrivals,0.5889068329622388,1.0,0.0125,262,True,"401,801,1601",1,244,0.00032128267102049524,3034,False
3.0,0.8,0.8,0.25,0.8,incumbent_only,0.31084889998691223,0.4981534797452142,1.0,0.2711131144136185,1,0.0,True,0.43362675367222636,0.4536080994749951,0.11276514685277855,0.383598724124789,0.012051771841466222,0.0582260745536527,0.45387657051990793,0.09095973092732139,0.42009841843430445,0.0,0.0,0.09536588537590493,0.5448968767958297,0.0,0.0,0.0,0.0,0.09536588537590493,0.5448968767958297,0.15199304310119308,0.0,0.0,0.0,0.0,incumbent_only,0.45387657051990793,1.0,0.0125,259,True,"401,801,1601",1,239,5.836277001358692e-05,3034,False
4.0,0.8,0.8,0.25,0.8,expanded_search,0.16765061323703,0.24324995328442786,2.5123788771918614,0.15554523532573714,1,0.0,True,0.26276228561600723,0.6868830748830742,0.05035463950091858,0.3855671332225491,0.05964158776704325,0.27452261947905704,0.7197313404686494,0.5080310441095702,0.8945392574255662,0.67060245294812,1.9687614061468834,0.0387372093161372,0.2806550974678103,0.67060245294812,0.9729998131377114,0.0,0.995761593009172,0.7093396622642573,2.2494165036146936,0.14141712945617835,0.6829146816079746,0.008263967161664026,3.553657459865558,1.856518682953618,expanded_search,0.6965248569317292,1.0,0.0125,1525,True,"401,801,1601",1,443,0.0013167575698189715,2990,False
4.0,0.8,0.8,0.25,0.8,core_arrivals,0.18351708244075784,0.2891932839281274,1.0,0.16972002461745084,1,0.0,True,0.5194036550131749,0.4244050032900024,0.0561913416968227,0.40237529737570615,0.1163151475664612,0.13803761376413937,0.6567280587063067,0.5407768010069346,0.785423200594147,0.7340683297630314,1.1567731357125095,0.044150585034582426,0.38231442979416497,0.7340683297630314,1.1567731357125095,0.0,0.0,0.7782189147976138,1.5390875655066745,0.13510810797573905,0.3611921533799928,0.0,1.5633534295941796,0.0,fixed_arrivals,0.6567280587063067,1.0,0.0125,264,True,"401,801,1601",1,296,3.6929364152005206e-05,2990,False
4.0,0.8,0.8,0.25,0.8,incumbent_only,0.27688400446576317,0.4680180519211846,1.0,0.24181579959866664,1,0.0,True,0.4161584044148153,0.48811559651459396,0.09572599907059076,0.44824374469814204,0.012142638062439714,0.06911292658585626,0.529499309346438,0.10615085135030698,0.5151167833404802,0.0,0.0,0.11221825557470888,0.7238472074320575,0.0,0.0,0.0,0.0,0.11221825557470888,0.7238472074320575,0.15981972252354176,0.0,0.0,0.0,0.0,incumbent_only,0.529499309346438,1.0,0.0125,259,True,"401,801,1601",1,202,0.00041262481056392186,2990,False
6.0,0.8,0.8,0.25,0.8,expanded_search,0.13815945442738822,0.20858634081747487,1.8763021039619918,0.1289366626233745,1,0.0,True,0.2805640547309552,0.6793590844340727,0.04007686083497219,0.4642390263021646,0.06496805093784332,0.24737770058896988,0.7765847778289778,0.5823978638911456,0.9158263313554523,0.8289567265643294,2.09255467524699,0.044269400659265885,0.38231845533168185,0.8289567265643294,1.2515180449048493,0.0,0.8410366303421408,0.8732261272235953,2.474873130578672,0.12471457043628632,0.6577010970431327,0.003716643988647274,3.7102112632724618,1.4202098721832306,expanded_search,0.7588321544266875,1.0,0.0125,1524,True,"401,801,1601",1,451,0.0005905905092469244,3007,False
6.0,0.8,0.8,0.25,0.8,core_arrivals,0.14448678401735043,0.23959621942291248,1.0,0.1334844055852227,1,0.0,True,0.4655239861488321,0.49225376020327977,0.0422222536478882,0.4714546302521132,0.10751877951511847,0.1620736270310177,0.7410470367982493,0.6013741895652125,0.8572861957414621,0.8669207041041026,1.437577316537475,0.05281141647421311,0.509336706420911,0.8669207041041026,1.437577316537475,0.0,0.0,0.9197321205783158,1.946914022958386,0.12248623431361794,0.4267755869966265,0.0,2.207056600249035,0.0,fixed_arrivals,0.7410470367982493,1.0,0.0125,268,True,"401,801,1601",1,294,0.000406391175567955,3007,False
6.0,0.8,0.8,0.25,0.8,incumbent_only,0.22633740560977278,0.4160620468770795,1.0,0.19845724864586747,1,0.0,True,0.3799681848340273,0.5468935352326544,0.07313827993331838,0.5384729086044304,0.011193510446972164,0.08336532265270617,0.6330317417041087,0.12525665305413144,0.6481333574322372,0.0,0.0,0.1338247534267455,1.0445030315098178,0.0,0.0,0.0,0.0,0.1338247534267455,1.0445030315098178,0.15909521802036172,0.0,0.0,0.0,0.0,incumbent_only,0.6330317417041087,1.0,0.0125,259,True,"401,801,1601",1,210,0.00033435262689585077,3007,False
8.0,0.8,0.8,0.25,0.8,expanded_search,0.11818501564310863,0.18655937409292542,1.50422252286744,0.11046377247991547,1,0.0,True,0.30292835222569536,0.6635654651453848,0.033506182628919766,0.5174077252637281,0.0695715402948575,0.2240971835511334,0.811076449109719,0.6302381323128374,0.9267564202597839,0.945480125144869,2.126952833200791,0.049415956244436204,0.48701185032326366,0.945480125144869,1.4924749927434033,0.0,0.6344778404573879,0.9948960813893052,2.613964683524055,0.1111795839815087,0.6186852448755962,0.0014999672834406356,3.792979513800842,0.9754006104513726,expanded_search,0.7988839414790768,1.0,0.0125,1525,True,"401,801,1601",1,467,0.0004587093708667833,3063,False
8.0,0.8,0.8,0.25,0.8,core_arrivals,0.1195345450405047,0.20525226534580815,1.0,0.11041404546436519,1,0.0,True,0.4235184718767672,0.54254080269011,0.033940725433122876,0.5164711106096648,0.09827128217335042,0.17664617221970713,0.7913885650027224,0.6374698216788109,0.8944935014157062,0.9562763603240376,1.6420181227664652,0.0583711972872929,0.606964607241235,0.9562763603240376,1.6420181227664652,0.0,0.0,1.0146475576113305,2.2489827300077003,0.10973997925118964,0.47168663313008546,0.0,2.8131208979923468,0.0,fixed_arrivals,0.7913885650027224,1.0,0.0125,267,True,"401,801,1601",1,290,0.0003286280053907964,3063,False
8.0,0.8,0.8,0.25,0.8,incumbent_only,0.19086998734921462,0.37369230986905677,1.0,0.16801562784757415,1,0.0,True,0.34694081853414727,0.5940853502011061,0.05897383126474663,0.59813498043119,0.009960979817816486,0.09174080864873756,0.699836768897744,0.13607377435654447,0.7318827153568327,0.0,0.0,0.146267900810499,1.316330764937489,0.0,0.0,0.0,0.0,0.146267900810499,1.316330764937489,0.15035010293303827,0.0,0.0,0.0,0.0,incumbent_only,0.699836768897744,1.0,0.0125,259,True,"401,801,1601",1,254,0.0005803144508326197,3063,False
12.0,0.8,0.8,0.25,0.8,expanded_search,0.09033971745121086,0.15696120999143415,1.1124779123972202,0.08404468630198199,1,0.0,True,0.3346177192814879,0.6405544083841073,0.02482787233440485,0.5778594196849796,0.0756778215803015,0.19943087056120382,0.8529681118264848,0.6816197667521733,0.9383370173213804,1.0840766094145304,2.0860728572844156,0.06043229903259718,0.6999986274187409,1.0840766094145304,1.8835345198972098,0.0,0.20253833738720584,1.1445089084471276,2.7860714847031565,0.09034328047268093,0.5637278104134882,9.857708047084655e-05,4.169623390046922,0.2868679492447429,expanded_search,0.8493822624609255,1.0,0.0125,1525,True,"401,801,1601",1,458,0.001016382468823851,3094,False
12.0,0.8,0.8,0.25,0.8,core_arrivals,0.0893973541375801,0.1609013922321083,1.0,0.08261030032592823,1,0.0,True,0.3627387706593548,0.6127177705269129,0.024543458813732332,0.57269148454022,0.08329068119509908,0.1928827588711193,0.8488649246064384,0.6795163334244521,0.931601965427362,1.0727682496509612,1.9308167067852997,0.06515571659185798,0.7515944822993289,1.0727682496509612,1.9308167067852997,0.0,0.0,1.137923966242819,2.6824111890846285,0.08967817441811023,0.5312572858349125,0.0,3.955411831819055,0.0,fixed_arrivals,0.8488649246064384,1.0,0.0125,263,True,"401,801,1601",1,296,0.0013889100864921122,3094,False
12.0,0.8,0.8,0.25,0.8,incumbent_only,0.1451775783161463,0.3100267791863095,1.0,0.128665151735274,1,0.0,True,0.29317216424564774,0.6643694330985862,0.042458402655766114,0.672292898172249,0.007844595889101627,0.10000499442531151,0.7801424884866621,0.14659350299680876,0.8246675904284847,0.0,0.0,0.15851929517637403,1.7410716235299408,0.0,0.0,0.0,0.0,0.15851929517637403,1.7410716235299408,0.12974494063406342,0.0,0.0,0.0,0.0,incumbent_only,0.7801424884866621,1.0,0.0125,260,True,"401,801,1601",1,291,0.0019727435151057904,3094,False
16.0,0.8,0.8,0.25,0.8,expanded_search,0.07180654348944043,0.13336612644646065,1.0,0.06640752574530438,1,0.0,True,0.32062196976211305,0.6600376268484393,0.019340403389447685,0.6074249289079622,0.07242194348531103,0.20108235379817005,0.8809292261914433,0.7041823680938366,0.9497592140039216,1.148904695831047,2.1338580231433704,0.06910742712494145,0.8570700889748002,1.148904695831047,2.1338580231433704,0.0,0.0,1.2180121229559884,2.9909281121181706,0.07563502863146632,0.5699385278031497,0.0,5.033035758145983,0.0,expanded_search,0.8809292261914433,1.0,0.0125,1523,True,"401,801,1601",1,439,0.0018351679454043923,2977,False
16.0,0.8,0.8,0.25,0.8,core_arrivals,0.0718034578840101,0.13336643722257857,1.0,0.06640398640807502,1,0.0,True,0.3206191303895004,0.6600413615898407,0.019339508020658855,0.607408782675856,0.07242431878214185,0.20109612477673688,0.8809292262347347,0.7041694814291812,0.9497619396869899,1.1488553261441616,2.133862995561257,0.0691132348919691,0.8571193704256456,1.1488553261441616,2.133862995561257,0.0,0.0,1.2179685610361308,2.990982365986903,0.07563384116943582,0.5699701838968831,0.0,5.033342111896195,0.0,fixed_arrivals,0.8809292262347347,1.0,0.0125,261,True,"401,801,1601",1,286,0.0018351679886957628,2977,False
16.0,0.8,0.8,0.25,0.8,incumbent_only,0.11716527166621503,0.26529285926905616,1.0,0.10437395473548454,1,0.0,True,0.25363592289195874,0.7131853665561432,0.03317871055189801,0.7166409018400595,0.006366233938124179,0.10341667156837417,0.8264238073465578,0.15102781621644557,0.8725156896494402,0.0,0.0,0.16372885671335027,2.0597619780297167,0.0,0.0,0.0,0.0,0.16372885671335027,2.0597619780297167,0.11214703197652579,0.0,0.0,0.0,0.0,incumbent_only,0.8264238073465578,1.0,0.0125,265,True,"401,801,1601",1,202,0.00021792514412521946,2977,False
0.5,0.8,0.95,0.25,0.8,expanded_search,0.34667529950858716,0.40932075778589166,4.0,0.30503300901689595,1,0.0,True,0.18764258924207297,0.6796992932675727,0.1326581174903543,0.0924162258381669,0.0182121332995305,0.18262190009896612,0.29325025923666354,0.17303637230794847,0.47900940110868256,0.17333764975429358,0.6103081822384502,0.016656916196676485,0.04171509950759829,0.17333764975429358,0.20466037889294583,0.0,0.4056478033455043,0.18999456595097006,0.6520232817460485,0.11310305407501302,0.2509232842697143,0.013672857248573663,0.8151233468750854,0.5718736407144053,expanded_search,0.2861018387277335,1.0,0.0125,1520,True,"401,801,1601",1,447,0.00018227587793673283,2954,False
0.5,0.8,0.95,0.25,0.8,core_arrivals,0.36168015541340376,0.45218578530309494,1.0,0.33701596703697134,1,0.0,True,0.6532591116588852,0.2050877036247452,0.1416531847163697,0.09898775761953818,0.061171934584425006,0.026354941532993423,0.18651463373695662,0.17362428909314742,0.23826825042901797,0.18084007770670188,0.22609289265154747,0.009865675350572967,0.046067927306449444,0.18084007770670188,0.22609289265154747,0.0,0.0,0.19070575305727486,0.2721608199579969,0.0698439123010061,0.08872244779798862,0.0,0.23146698961422418,0.0,fixed_arrivals,0.18651463373695662,1.0,0.0125,259,True,"401,801,1601",1,261,0.00016620914812084941,2954,False
0.5,0.8,0.95,0.25,0.8,incumbent_only,0.45478258784896264,0.591693940170092,1.0,0.39159629143559016,1,0.0,True,0.4646567195208327,0.3268106026366203,0.20853267784254698,0.09695155355189647,0.005198452069547176,0.011268586304964636,0.11341859192640828,0.024957791902957233,0.07691970936640896,0.0,0.0,0.025274518565348993,0.08003905949380075,0.0,0.0,0.0,0.0,0.025274518565348993,0.08003905949380075,0.05312359813623749,0.0,0.0,0.0,0.0,incumbent_only,0.11341859192640828,1.0,0.0125,259,True,"401,801,1601",1,207,5.8394317854051914e-05,2954,False
0.75,0.8,0.95,0.25,0.8,expanded_search,0.3151165505473095,0.3861195785559026,4.0,0.27741591746515076,1,0.0,True,0.20954593249059622,0.6754284559257326,0.11502561158367113,0.12865074554284292,0.026591667242503902,0.22463227574729625,0.37987468853264306,0.22814439974906142,0.5979106423376737,0.23633741291048216,0.845858735667708,0.022620379849295262,0.06522219665445113,0.23633741291048216,0.28958968391692697,0.0,0.556269051750781,0.2589577927597774,0.9110809323221591,0.13565437325715934,0.34533184748953344,0.016266485536357535,1.214503414478587,0.8453146417587531,expanded_search,0.36930825551065866,1.0,0.0125,1521,True,"401,801,1601",1,450,3.3038693957876397e-06,2980,False
0.75,0.8,0.95,0.25,0.8,core_arrivals,0.33988231648853817,0.43606748360629666,1.0,0.315386227612996,1,0.0,True,0.6449870569342782,0.22629259327879636,0.12872034978692534,0.13905077499374516,0.07942352021772733,0.03883100113260294,0.25730529634407545,0.23632226428277794,0.32931745837832394,0.2549117373664036,0.32705061270472247,0.014697653325325301,0.0724087535959804,0.2549117373664036,0.32705061270472247,0.0,0.0,0.2696093906917289,0.3994593663007029,0.09118848649948344,0.12423480581550403,0.0,0.34049624534319317,0.0,fixed_arrivals,0.25730529634407545,1.0,0.0125,260,True,"401,801,1601",1,291,0.00029910981396968905,2980,False
0.75,0.8,0.95,0.25,0.8,incumbent_only,0.43723646756530893,0.5813906984917414,1.0,0.3752898279210873,1,0.0,True,0.4665263031735426,0.33923737803297616,0.19423631879348122,0.13805965991248198,0.007229119961698416,0.01675888557012966,0.16204766544431007,0.03648573302114245,0.11632022048973774,0.0,0.0,0.03716798378653299,0.1236605223423925,0.0,0.0,0.0,0.0,0.03716798378653299,0.1236605223423925,0.07326901307662124,0.0,0.0,0.0,0.0,incumbent_only,0.16204766544431007,1.0,0.0125,259,True,"401,801,1601",1,198,2.352156772283953e-05,2980,False
1.0,0.8,0.95,0.25,0.8,expanded_search,0.2892492054185324,0.36660127730201864,4.0,0.25492458367632714,1,0.0,True,0.2264561490412524,0.6718031256497854,0.10174072530896228,0.15993673911662223,0.03386027610583402,0.25158426786473526,0.4453812830871915,0.27145719897827864,0.6798865444531519,0.2892492054185324,1.049738442541408,0.027459697393764193,0.0893413549005532,0.2892492054185324,0.36660127730201864,0.0,0.6831371652393894,0.3167089028122966,1.1390797974419613,0.14828674661388386,0.42452331408034527,0.017632605422753016,1.6048896462908333,1.1101158123393522,expanded_search,0.4315048354329496,1.0,0.0125,1519,True,"401,801,1601",1,467,1.2149726652532777e-06,3001,False
1.0,0.8,0.95,0.25,0.8,core_arrivals,0.3207665981840047,0.4206141444326553,1.0,0.29684866044473146,1,0.0,True,0.6359296411205807,0.2460083652677839,0.11806199361163543,0.17445670269955987,0.092499804473697,0.05032457344435666,0.3172810806176135,0.2881591717388107,0.40525737593904143,0.3207665981840047,0.4206141444326553,0.019134350191418605,0.0990123871903391,0.3207665981840047,0.4206141444326553,0.0,0.0,0.33990094837542334,0.5196265316229944,0.10679795807228586,0.15519843480508172,0.0,0.44518175569004853,0.0,fixed_arrivals,0.3172810806176135,1.0,0.0125,259,True,"401,801,1601",1,225,0.00029529699986552416,3001,False
1.0,0.8,0.95,0.25,0.8,incumbent_only,0.42088821178599556,0.5708310623141009,1.0,0.3604187095120186,1,0.0,True,0.4655600849227233,0.35274433386488535,0.18169558121239132,0.17524834030276787,0.008879211203104278,0.022070697692410168,0.2061982491982823,0.047224144482764414,0.15492498654171374,0.0,0.0,0.048375601819181574,0.1683298822416658,0.0,0.0,0.0,0.0,0.048375601819181574,0.1683298822416658,0.09009575570361218,0.0,0.0,0.0,0.0,incumbent_only,0.2061982491982823,1.0,0.0125,259,True,"401,801,1601",1,271,5.512409973401633e-06,3001,False
1.5,0.8,0.95,0.25,0.8,expanded_search,0.25291216705455083,0.3352719415502621,4.0,0.2250045422925091,1,0.0,True,0.24306052328723834,0.6723068017107359,0.08463267500202577,0.214005466604455,0.04382662442963372,0.2799275264299141,0.5377596174640028,0.3382433575989915,0.781058898533111,0.3793682505818262,1.3866316493015727,0.03348914971445008,0.1323208791093036,0.3793682505818262,0.5029079123253931,0.0,0.8837237369761796,0.41285740029627627,1.5189525284108762,0.15906071815915718,0.5461169417552044,0.01846030706816337,2.3447263229556894,1.6127770534339705,expanded_search,0.5175999042960782,1.0,0.0125,1520,True,"401,801,1601",1,469,0.00013136435621607934,2956,False
1.5,0.8,0.95,0.25,0.8,core_arrivals,0.28700908723205,0.39197846540700787,1.0,0.2642616353360679,1,0.0,True,0.6169794298597044,0.2823849652214956,0.10063560491880003,0.23333153503959378,0.10870842531863761,0.07090348961595379,0.41294344997418514,0.3673326909504026,0.5234715703555755,0.430513630848075,0.5879676981105117,0.02729694227517852,0.153260196085128,0.430513630848075,0.5879676981105117,0.0,0.0,0.4578105731232535,0.7412278941956397,0.12596121787096584,0.20704559035128678,0.0,0.647082849143532,0.0,fixed_arrivals,0.41294344997418514,1.0,0.0125,263,True,"401,801,1601",1,255,0.0002725293389458372,2956,False
1.5,0.8,0.95,0.25,0.8,incumbent_only,0.390999167404193,0.551987607865362,1.0,0.3337723656346302,1,0.0,True,0.46414550491196616,0.3753460251169822,0.16050846997105156,0.23986632885374684,0.011370848522385896,0.03191986815654208,0.2831570455326748,0.06636728992352597,0.23037992167927468,0.0,0.0,0.06867216212347536,0.26185829067687827,0.0,0.0,0.0,0.0,0.06867216212347536,0.26185829067687827,0.11585289884215487,0.0,0.0,0.0,0.0,incumbent_only,0.2831570455326748,1.0,0.0125,259,True,"401,801,1601",1,189,9.259741768646856e-05,2956,False
2.0,0.8,0.95,0.25,0.8,expanded_search,0.22862259274052432,0.31113010003791464,3.94308855577638,0.20565465558767063,1,0.0,True,0.2501107950107764,0.675793635625583,0.07409556936364055,0.26012242825212073,0.04984585788004151,0.28937155673966547,0.5993398428718277,0.38981548559703444,0.8375373677261724,0.45724518548104864,1.6485465477736978,0.036748699444565915,0.16876071112039043,0.45724518548104864,0.6222602000758293,0.0,1.0262863476978685,0.4939938849256146,1.8173072588940882,0.16089795463941087,0.6280456685907508,0.01778042933440048,2.980437532860744,2.0336910323651263,expanded_search,0.5739187049672636,1.0,0.0125,1522,True,"401,801,1601",1,434,7.606052389885765e-05,2933,False
2.0,0.8,0.95,0.25,0.8,core_arrivals,0.259655420658136,0.3666690809499702,1.0,0.23834720784109006,1,0.0,True,0.5984041041594897,0.31391529821631187,0.08768059762419828,0.28071481288014566,0.11689680821189974,0.0878471888172985,0.48545880990934387,0.42501077749128136,0.6088456965530629,0.519310841316272,0.7333381618999404,0.03409314050727352,0.2053149969742082,0.519310841316272,0.7333381618999404,0.0,0.0,0.5534039818235456,0.9386531588741486,0.13545286072089577,0.24864306807543568,0.0,0.8386583077049682,0.0,fixed_arrivals,0.48545880990934387,1.0,0.0125,262,True,"401,801,1601",1,205,0.00031292695052176356,2933,False
2.0,0.8,0.95,0.25,0.8,incumbent_only,0.36485083575952254,0.5332128979221404,1.0,0.3110627496331755,1,0.0,True,0.4574464089159271,0.39894526397723734,0.1436083271068355,0.2941996629170971,0.01286122919794584,0.04068842251095795,0.3477493146260009,0.08246168325190013,0.29913517153165553,0.0,0.0,0.08606093780215529,0.35544023726234397,0.0,0.0,0.0,0.0,0.08606093780215529,0.35544023726234397,0.13372701479618634,0.0,0.0,0.0,0.0,incumbent_only,0.3477493146260009,1.0,0.0125,259,True,"401,801,1601",1,250,0.00012107720782161824,2933,False
3.0,0.8,0.95,0.25,0.8,expanded_search,0.19392652850807512,0.2700971402473238,3.0671102765885405,0.17635419267313596,1,0.0,True,0.2517686366731327,0.6880859375789167,0.060145425747950516,0.3311696435569705,0.055499850813734944,0.28573893764361813,0.6724084320143235,0.46417796190871224,0.8744219950958578,0.5817795855242254,1.8498450862952698,0.04217360600385401,0.22498307417805083,0.5817795855242254,0.8102914207419714,0.0,1.0395536655532984,0.6239531915280794,2.0748281604733205,0.15216274263813323,0.6740434662078633,0.012220633421387591,3.365459289836105,2.0264376847926795,expanded_search,0.647077960954415,1.0,0.0125,1522,True,"401,801,1601",1,439,0.001462339113645017,2998,False
3.0,0.8,0.95,0.25,0.8,core_arrivals,0.21804590086079392,0.32390944740544103,1.0,0.1994812231973343,1,0.0,True,0.5622143275644677,0.3680738117582787,0.06971186067725366,0.352140178435653,0.12149197588892266,0.11379059068336526,0.5874227450079409,0.5027651995697572,0.7192683590325282,0.6541377025823818,0.9717283422163231,0.0445552263923031,0.2986277380994562,0.6541377025823818,0.9717283422163231,0.0,0.0,0.6986929289746849,1.2703560803157794,0.14013139711452824,0.3118013495809864,0.0,1.1995523776389685,0.0,fixed_arrivals,0.5874227450079409,1.0,0.0125,262,True,"401,801,1601",1,268,8.672092137029797e-05,2998,False
3.0,0.8,0.95,0.25,0.8,incumbent_only,0.3209765361757005,0.4997911232343317,1.0,0.27370641353700714,1,0.0,True,0.4425052565709397,0.43931895375606383,0.11817578967299645,0.3802945728887882,0.014177234471355812,0.0549578149271363,0.44942962228728034,0.10724964452945225,0.4187668450743396,0.0,0.0,0.11344829433286405,0.5426033032735791,0.0,0.0,0.0,0.0,0.11344829433286405,0.5426033032735791,0.1540836223983652,0.0,0.0,0.0,0.0,incumbent_only,0.44942962228728034,1.0,0.0125,259,True,"401,801,1601",1,247,0.00038371889933952463,2998,False
4.0,0.8,0.95,0.25,0.8,expanded_search,0.17111998896812558,0.24303191057233442,2.519523852763304,0.15671030721948642,1,0.0,True,0.258056610599801,0.6903315798829526,0.051611809517246435,0.3860286540845488,0.05924034875769718,0.2733487460322359,0.7186177488744818,0.5183757038618327,0.8941314380497098,0.6844799558725023,1.9693278051552832,0.046110981595645306,0.2762291307291136,0.6844799558725023,0.9721276422893377,0.0,0.9972001628659455,0.7305909374681476,2.2455569358843968,0.14262689485497954,0.6802744882231175,0.008279336739043137,3.538140531759897,1.8581605434874722,expanded_search,0.6953907420808885,1.0,0.0125,1525,True,"401,801,1601",1,428,0.0009982944220393586,3001,False
4.0,0.8,0.95,0.25,0.8,core_arrivals,0.18808423945311525,0.2898684746003757,1.0,0.1718036333329408,1,0.0,True,0.529392258160509,0.41269402449571363,0.05791371734377731,0.40354231712316907,0.11947928116820493,0.13230457174683025,0.6553261700382043,0.5526593514893927,0.7850352871185203,0.752336957812461,1.1594738984015027,0.052097939584558266,0.37780749205579167,0.752336957812461,1.1594738984015027,0.0,0.0,0.8044348973970192,1.5372813904572944,0.1367230439270955,0.35805746985454434,0.0,1.5388920770022783,0.0,fixed_arrivals,0.6553261700382043,1.0,0.0125,264,True,"401,801,1601",1,271,0.00022676007936439646,3001,False
4.0,0.8,0.95,0.25,0.8,incumbent_only,0.2856923011084125,0.46950730088384807,1.0,0.2440307980124973,1,0.0,True,0.4248273128444687,0.4751834592808507,0.09998922787468072,0.4451787500988783,0.01427019650039392,0.06573185339845822,0.5251807999977305,0.1248122199756518,0.5139893827798752,0.0,0.0,0.1333168099069286,0.7215248091883225,0.0,0.0,0.0,0.0,0.1333168099069286,0.7215248091883225,0.16212261186698512,0.0,0.0,0.0,0.0,incumbent_only,0.5251807999977305,1.0,0.0125,259,True,"401,801,1601",1,253,0.00035679616357542354,3001,False
6.0,0.8,0.95,0.25,0.8,expanded_search,0.14070111444305206,0.2086104975354755,1.8772737332023834,0.1297113211280707,1,0.0,True,0.27967113184887604,0.6793940092772278,0.04093485887389616,0.4647082425793313,0.065351660517107,0.2454570728198295,0.7755169759162679,0.5921915477388664,0.9156026800101074,0.8442066866583123,2.0935035848030985,0.05275100791191046,0.37871604675554305,0.8442066866583123,1.2516629852128531,0.0,0.8418405995902454,0.8969576945702228,2.4722196315586418,0.12578494117179112,0.6543946597970323,0.0036985760339565284,3.68171929743035,1.4110905132641423,expanded_search,0.7578783445004661,1.0,0.0125,1524,True,"401,801,1601",1,451,0.0009717702872085177,3012,False
6.0,0.8,0.95,0.25,0.8,core_arrivals,0.14794256903563358,0.24007825687034792,1.0,0.13498223880722326,1,0.0,True,0.4751432779199238,0.4814492698182619,0.04340745226181429,0.4729724140547608,0.11045061663283871,0.1564117615452827,0.7398347922328822,0.613206762716175,0.8570028283980367,0.8876554142138015,1.4404695412220876,0.0622095850963695,0.5044608867029984,0.8876554142138015,1.4404695412220876,0.0,0.0,0.949864999310171,1.9449304279250859,0.12386416506029076,0.42278461540651435,0.0,2.1757794128095975,0.0,fixed_arrivals,0.7398347922328822,1.0,0.0125,268,True,"401,801,1601",1,261,0.0007824075076385828,3012,False
6.0,0.8,0.95,0.25,0.8,incumbent_only,0.23358674664590634,0.41724092654324507,1.0,0.20060843282423663,1,0.0,True,0.38722595150036787,0.5365792718489077,0.07619477665072451,0.5364151822094796,0.01303881584587113,0.07978442282610329,0.629238420881454,0.14640284022074074,0.6464873360618921,0.0,0.0,0.15829590634401464,1.0398359698512407,0.0,0.0,0.0,0.0,0.15829590634401464,1.0398359698512407,0.1616344983410169,0.0,0.0,0.0,0.0,incumbent_only,0.629238420881454,1.0,0.0125,259,True,"401,801,1601",1,248,0.0005255360965223943,3012,False
8.0,0.8,0.95,0.25,0.8,expanded_search,0.12018365646144863,0.18651149949493054,1.5108957154700076,0.11100317034372724,1,0.0,True,0.30387261915973457,0.6619771694512411,0.034150211389024396,0.517800556160253,0.0703477303099772,0.22213889859388555,0.8102871850641158,0.6394859548583346,0.9269452691602615,0.961469251691589,2.133293074648165,0.058755111153416896,0.48325330656770116,0.961469251691589,1.4920919959594443,0.0,0.6412010786887208,1.0202243628450058,2.6165463812158665,0.11211727068242573,0.6170035950174233,0.001518356644474435,3.776696651875386,0.9794736781700635,expanded_search,0.79804376408699,1.0,0.0125,1525,True,"401,801,1601",1,462,0.0004465547169362205,3092,False
8.0,0.8,0.95,0.25,0.8,core_arrivals,0.12226196857921477,0.20560623935425337,1.0,0.11151898920619017,1,0.0,True,0.43266557957130225,0.5325113968719608,0.03482302355673686,0.5180646787784319,0.10098980461702922,0.17128254520032,0.7903370285957811,0.6489584956941231,0.8942849820999463,0.9780957486337182,1.644849914834027,0.06875506798735742,0.6021584009476045,0.9780957486337182,1.644849914834027,0.0,0.0,1.0468508166210757,2.2470083157816316,0.11090357978338061,0.4672479440961547,0.0,2.7771875120844656,0.0,fixed_arrivals,0.7903370285957811,1.0,0.0125,267,True,"401,801,1601",1,284,0.0003910874035137901,3092,False
